Timestamp_End,Duration,UTC_Time
399.3421630859375,0.2584228515625,2023-01-26T19:23:32.013205
400.2822265625,0.12066650390625,2023-01-26T19:23:32.954081
401.1622314453125,0.116302490234375,2023-01-26T19:23:33.833047
401.93218994140625,0.1270751953125,2023-01-26T19:23:34.603043
402.6822204589844,0.11981201171875,2023-01-26T19:23:35.353244
404.4922180175781,0.131866455078125,2023-01-26T19:23:37.168463
407.2821960449219,0.130706787109375,2023-01-26T19:23:39.953222
410.9621887207031,0.198944091796875,2023-01-26T19:23:43.634192
412.8122863769531,0.1475830078125,2023-01-26T19:23:45.491730
413.4726867675781,0.116912841796875,2023-01-26T19:23:46.144008
414.17218017578125,0.18701171875,2023-01-26T19:23:46.843137
414.91265869140625,0.2086181640625,2023-01-26T19:23:47.584816
415.832763671875,0.11859130859375,2023-01-26T19:23:48.504141
416.96221923828125,0.11029052734375,2023-01-26T19:23:49.633640
419.80224609375,0.107025146484375,2023-01-26T19:23:52.473082
420.53216552734375,0.126708984375,2023-01-26T19:23:53.202805
421.522216796875,0.133331298828125,2023-01-26T19:23:54.193803
422.4326477050781,0.129119873046875,2023-01-26T19:23:55.103657
423.44219970703125,0.1048583984375,2023-01-26T19:23:56.112265
424.7023620605469,0.192474365234375,2023-01-26T19:23:57.373863
426.1822204589844,0.126312255859375,2023-01-26T19:23:58.852997
427.3721618652344,0.142333984375,2023-01-26T19:24:00.043070
428.0621643066406,0.110687255859375,2023-01-26T19:24:00.732222
428.9129333496094,0.1429443359375,2023-01-26T19:24:01.583908
433.76220703125,0.2408447265625,2023-01-26T19:24:06.433532
434.8421936035156,0.300048828125,2023-01-26T19:24:07.518650
437.1823425292969,0.643035888671875,2023-01-26T19:24:09.860099
442.3929443359375,0.214202880859375,2023-01-26T19:24:15.062894
442.9423522949219,0.231353759765625,2023-01-26T19:24:15.619370
444.62237548828125,0.117431640625,2023-01-26T19:24:17.293405
445.6822509765625,0.141815185546875,2023-01-26T19:24:18.354330
446.1622314453125,0.14544677734375,2023-01-26T19:24:18.833102
449.7822265625,0.145111083984375,2023-01-26T19:24:22.452799
450.76220703125,0.12060546875,2023-01-26T19:24:23.432442
451.522216796875,0.14068603515625,2023-01-26T19:24:24.192173
453.56219482421875,0.161590576171875,2023-01-26T19:24:26.233674
453.8421936035156,0.1334228515625,2023-01-26T19:24:26.515917
454.24224853515625,0.153717041015625,2023-01-26T19:24:26.921803
454.5622253417969,0.14898681640625,2023-01-26T19:24:27.233968
455.6022033691406,0.1685791015625,2023-01-26T19:24:28.276109
456.14239501953125,0.1612548828125,2023-01-26T19:24:28.812539
458.58221435546875,0.14312744140625,2023-01-26T19:24:31.252210
459.3621826171875,0.138916015625,2023-01-26T19:24:32.036113
459.95269775390625,0.15350341796875,2023-01-26T19:24:32.623388
460.5422058105469,0.15606689453125,2023-01-26T19:24:33.213415
461.3423767089844,0.12310791015625,2023-01-26T19:24:34.013130
462.22222900390625,0.132568359375,2023-01-26T19:24:34.893710
464.46234130859375,0.120819091796875,2023-01-26T19:24:37.142119
465.9022216796875,0.15093994140625,2023-01-26T19:24:38.580684
466.69219970703125,0.1356201171875,2023-01-26T19:24:39.363589
467.41217041015625,0.1488037109375,2023-01-26T19:24:40.082445
469.032958984375,0.143890380859375,2023-01-26T19:24:41.706604
470.07269287109375,0.120208740234375,2023-01-26T19:24:42.742833
473.07269287109375,0.124542236328125,2023-01-26T19:24:45.742978
474.23291015625,0.0777587890625,2023-01-26T19:24:46.903949
474.6022033691406,0.126190185546875,2023-01-26T19:24:47.272047
474.91265869140625,0.129150390625,2023-01-26T19:24:47.584186
476.2122497558594,0.162109375,2023-01-26T19:24:48.882965
476.6422119140625,0.137969970703125,2023-01-26T19:24:49.312844
477.99298095703125,0.14569091796875,2023-01-26T19:24:50.663858
479.13226318359375,0.155242919921875,2023-01-26T19:24:51.803405
479.5321960449219,0.167694091796875,2023-01-26T19:24:52.203335
480.5622253417969,0.200958251953125,2023-01-26T19:24:53.234492
481.032958984375,0.1900634765625,2023-01-26T19:24:53.703091
482.1321716308594,0.16339111328125,2023-01-26T19:24:54.802363
483.992919921875,0.1595458984375,2023-01-26T19:24:56.663310
484.85223388671875,0.1153564453125,2023-01-26T19:24:57.523010
485.522216796875,0.11053466796875,2023-01-26T19:24:58.196450
486.4222106933594,0.166656494140625,2023-01-26T19:24:59.094010
487.23291015625,0.1600341796875,2023-01-26T19:24:59.903176
487.7721862792969,0.132354736328125,2023-01-26T19:25:00.443730
488.1822204589844,0.180450439453125,2023-01-26T19:25:00.852652
488.99298095703125,0.128692626953125,2023-01-26T19:25:01.668131
489.4422607421875,0.169677734375,2023-01-26T19:25:02.113027
490.5921630859375,0.153167724609375,2023-01-26T19:25:03.270893
491.81219482421875,0.1568603515625,2023-01-26T19:25:04.482499
492.08221435546875,0.154266357421875,2023-01-26T19:25:04.751808
492.6222229003906,0.203582763671875,2023-01-26T19:25:05.297908
493.1422424316406,0.156494140625,2023-01-26T19:25:05.812860
496.6422119140625,0.092376708984375,2023-01-26T19:25:09.312415
498.0921936035156,0.102020263671875,2023-01-26T19:25:10.762549
498.69219970703125,0.11846923828125,2023-01-26T19:25:11.368928
500.3929443359375,0.117828369140625,2023-01-26T19:25:13.062592
501.5823974609375,0.131103515625,2023-01-26T19:25:14.260107
502.1127014160156,0.14569091796875,2023-01-26T19:25:14.787290
502.8822021484375,0.115203857421875,2023-01-26T19:25:15.555234
505.7621765136719,0.15997314453125,2023-01-26T19:25:18.432249
506.8921813964844,0.110443115234375,2023-01-26T19:25:19.563003
508.7721862792969,0.135040283203125,2023-01-26T19:25:21.442239
510.9022216796875,0.15350341796875,2023-01-26T19:25:23.571886
511.622314453125,0.137420654296875,2023-01-26T19:25:24.293053
513.5926513671875,0.2149658203125,2023-01-26T19:25:26.263226
514.9322509765625,0.18572998046875,2023-01-26T19:25:27.602441
516.3721923828125,0.113525390625,2023-01-26T19:25:29.043359
516.9529418945312,0.1473388671875,2023-01-26T19:25:29.622837
518.542236328125,0.17822265625,2023-01-26T19:25:31.219899
520.1926879882812,0.1171875,2023-01-26T19:25:32.863452
521.732177734375,0.10626220703125,2023-01-26T19:25:34.402099
523.9823608398438,0.1180419921875,2023-01-26T19:25:36.652860
525.732177734375,0.13873291015625,2023-01-26T19:25:38.402300
526.76220703125,0.13116455078125,2023-01-26T19:25:39.432959
528.0223388671875,0.142822265625,2023-01-26T19:25:40.691691
532.0623779296875,0.1016845703125,2023-01-26T19:25:44.733112
533.2921752929688,0.3763427734375,2023-01-26T19:25:45.962366
533.6022338867188,0.2042236328125,2023-01-26T19:25:46.275532
537.8326416015625,0.11773681640625,2023-01-26T19:25:50.504268
539.3521728515625,0.10418701171875,2023-01-26T19:25:52.031876
540.6822509765625,0.140625,2023-01-26T19:25:53.352474
542.9222412109375,0.14495849609375,2023-01-26T19:25:55.600649
544.3824462890625,0.09173583984375,2023-01-26T19:25:57.053155
544.80224609375,0.170654296875,2023-01-26T19:25:57.473167
545.3021850585938,0.19647216796875,2023-01-26T19:25:57.971834
546.3021850585938,0.15875244140625,2023-01-26T19:25:58.976269
547.2821655273438,0.191650390625,2023-01-26T19:25:59.951383
548.6121826171875,0.179931640625,2023-01-26T19:26:01.282769
548.9622192382812,0.16510009765625,2023-01-26T19:26:01.631850
552.8922119140625,0.0931396484375,2023-01-26T19:26:05.571856
553.7222290039062,0.19940185546875,2023-01-26T19:26:06.398193
554.2822875976562,0.32958984375,2023-01-26T19:26:06.952350
554.5423583984375,0.178466796875,2023-01-26T19:26:07.212657
554.8121948242188,0.2392578125,2023-01-26T19:26:07.482411
556.6326904296875,0.10455322265625,2023-01-26T19:26:09.302600
557.2421875,0.093994140625,2023-01-26T19:26:09.912292
558.292236328125,0.102294921875,2023-01-26T19:26:10.969731
560.9921875,0.0958251953125,2023-01-26T19:26:13.660944
564.7722778320312,0.10211181640625,2023-01-26T19:26:17.442314
565.1024169921875,0.144775390625,2023-01-26T19:26:17.771467
566.7821655273438,0.10870361328125,2023-01-26T19:26:19.461076
570.602294921875,0.0709228515625,2023-01-26T19:26:23.272470
572.732177734375,0.1168212890625,2023-01-26T19:26:25.401887
575.4422607421875,0.083251953125,2023-01-26T19:26:28.112121
578.1929931640625,0.14862060546875,2023-01-26T19:26:30.873342
579.602294921875,0.119384765625,2023-01-26T19:26:32.272041
580.4822387695312,0.06597900390625,2023-01-26T19:26:33.157670
582.7528686523438,0.09588623046875,2023-01-26T19:26:35.421670
584.5929565429688,0.1314697265625,2023-01-26T19:26:37.290695
586.9121704101562,0.1468505859375,2023-01-26T19:26:39.587069
588.2223510742188,0.1820068359375,2023-01-26T19:26:40.900025
589.6729125976562,0.0859375,2023-01-26T19:26:42.342183
590.562255859375,0.13690185546875,2023-01-26T19:26:43.232744
593.7222290039062,0.95465087890625,2023-01-26T19:26:46.394819
595.6422119140625,0.1385498046875,2023-01-26T19:26:48.313699
596.46240234375,0.141357421875,2023-01-26T19:26:49.132502
597.4622192382812,0.1390380859375,2023-01-26T19:26:50.131912
598.3424072265625,0.1396484375,2023-01-26T19:26:51.011914
599.3222045898438,0.08404541015625,2023-01-26T19:26:51.993141
599.8522338867188,0.056884765625,2023-01-26T19:26:52.521692
600.9024047851562,0.03070068359375,2023-01-26T19:26:53.572237
602.542236328125,0.18017578125,2023-01-26T19:26:55.220490
604.3929443359375,0.132080078125,2023-01-26T19:26:57.062478
605.0726928710938,0.20367431640625,2023-01-26T19:26:57.748971
605.9823608398438,0.13507080078125,2023-01-26T19:26:58.658002
606.992919921875,0.131591796875,2023-01-26T19:26:59.662212
607.5023193359375,0.13934326171875,2023-01-26T19:27:00.171850
608.1126708984375,0.12664794921875,2023-01-26T19:27:00.787632
608.7926635742188,0.153076171875,2023-01-26T19:27:01.462314
609.8822021484375,0.11676025390625,2023-01-26T19:27:02.551837
612.4421997070312,0.13482666015625,2023-01-26T19:27:05.111771
613.0521850585938,0.136474609375,2023-01-26T19:27:05.729173
613.512939453125,0.16082763671875,2023-01-26T19:27:06.182145
614.4622802734375,0.14141845703125,2023-01-26T19:27:07.132484
614.8121948242188,0.12921142578125,2023-01-26T19:27:07.481559
616.0521850585938,0.174072265625,2023-01-26T19:27:08.721195
617.1222534179688,0.18865966796875,2023-01-26T19:27:09.791116
621.6022338867188,0.14532470703125,2023-01-26T19:27:14.274540
623.5526733398438,0.17376708984375,2023-01-26T19:27:16.221642
624.3423461914062,0.1702880859375,2023-01-26T19:27:17.010934
625.2921752929688,0.17254638671875,2023-01-26T19:27:17.968407
625.7622680664062,0.144775390625,2023-01-26T19:27:18.432477
626.8422241210938,0.15216064453125,2023-01-26T19:27:19.510702
627.3023681640625,0.12396240234375,2023-01-26T19:27:19.972343
628.792724609375,0.12164306640625,2023-01-26T19:27:21.461702
629.5822143554688,0.12005615234375,2023-01-26T19:27:22.251063
630.9622192382812,0.1885986328125,2023-01-26T19:27:23.634976
640.0722045898438,0.12664794921875,2023-01-26T19:27:32.741761
640.6727294921875,0.16424560546875,2023-01-26T19:27:33.342156
641.0223388671875,0.1158447265625,2023-01-26T19:27:33.692219
642.142333984375,0.13934326171875,2023-01-26T19:27:34.812223
642.9929809570312,0.29534912109375,2023-01-26T19:27:35.661953
643.662353515625,0.18743896484375,2023-01-26T19:27:36.331158
644.7127075195312,0.15032958984375,2023-01-26T19:27:37.381353
645.6822509765625,0.198974609375,2023-01-26T19:27:38.350755
646.4623413085938,0.18707275390625,2023-01-26T19:27:39.130670
647.5722045898438,0.1671142578125,2023-01-26T19:27:40.240699
648.6422119140625,0.18560791015625,2023-01-26T19:27:41.310867
649.6327514648438,0.1776123046875,2023-01-26T19:27:42.312325
650.752197265625,0.1424560546875,2023-01-26T19:27:43.433297
651.8121948242188,0.1629638671875,2023-01-26T19:27:44.484484
652.9127197265625,0.158935546875,2023-01-26T19:27:45.581550
654.2423095703125,0.18682861328125,2023-01-26T19:27:46.911993
655.1222534179688,0.1671142578125,2023-01-26T19:27:47.792852
656.2822265625,0.14398193359375,2023-01-26T19:27:48.951362
658.0623779296875,0.14215087890625,2023-01-26T19:27:50.733701
669.322265625,0.17376708984375,2023-01-26T19:28:01.995324
671.4727172851562,0.189208984375,2023-01-26T19:28:04.141527
673.6422119140625,0.18670654296875,2023-01-26T19:28:06.310236
681.042236328125,0.10699462890625,2023-01-26T19:28:13.714843
681.80224609375,0.14312744140625,2023-01-26T19:28:14.470396
682.1926879882812,0.13055419921875,2023-01-26T19:28:14.861380
683.8822021484375,0.156494140625,2023-01-26T19:28:16.550870
684.31298828125,0.172119140625,2023-01-26T19:28:16.981718
685.4822387695312,0.158203125,2023-01-26T19:28:18.150514
686.2823486328125,0.14495849609375,2023-01-26T19:28:18.951653
686.7527465820312,0.17913818359375,2023-01-26T19:28:19.422040
687.80224609375,0.14501953125,2023-01-26T19:28:20.471286
689.6921997070312,0.15045166015625,2023-01-26T19:28:22.361500
690.7423095703125,0.13525390625,2023-01-26T19:28:23.410888
699.2622680664062,0.15570068359375,2023-01-26T19:28:31.930373
700.8329467773438,0.17584228515625,2023-01-26T19:28:33.511484
701.4921875,0.1856689453125,2023-01-26T19:28:34.160247
703.4921875,0.19317626953125,2023-01-26T19:28:36.163044
704.602294921875,0.16943359375,2023-01-26T19:28:37.272954
705.88232421875,0.18280029296875,2023-01-26T19:28:38.550756
716.4022827148438,0.1302490234375,2023-01-26T19:28:49.074442
719.5222778320312,0.1702880859375,2023-01-26T19:28:52.191406
720.6422729492188,0.119384765625,2023-01-26T19:28:53.311218
721.6022338867188,0.1871337890625,2023-01-26T19:28:54.274553
722.80224609375,0.1593017578125,2023-01-26T19:28:55.477307
723.7022705078125,0.18756103515625,2023-01-26T19:28:56.370919
724.31298828125,0.2354736328125,2023-01-26T19:28:56.980952
725.2022705078125,0.1712646484375,2023-01-26T19:28:57.873269
726.1927490234375,0.13616943359375,2023-01-26T19:28:58.867841
738.3927001953125,0.15185546875,2023-01-26T19:29:11.061724
739.6922607421875,0.099365234375,2023-01-26T19:29:12.361248
742.5222778320312,0.09130859375,2023-01-26T19:29:15.192189
743.1322631835938,0.10430908203125,2023-01-26T19:29:15.800770
746.9530029296875,0.1263427734375,2023-01-26T19:29:19.654356
747.8822631835938,0.2174072265625,2023-01-26T19:29:20.551074
